,unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,descriptor_2,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,council_district,police_precinct,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
46,69397809,2026-06-18T01:44:19.000,2026-06-18T01:54:59.000,NYPD,New York City Police Department,Encampment,,,Store/Commercial,10154.0,345 PARK AVENUE,PARK AVENUE,EAST 51 STREET,EAST 52 STREET,EAST 51 STREET,EAST 52 STREET,ADDRESS,NEW YORK,PARK AVENUE,,Closed,,"The New York City Police Department responded to the complaint and observed no encampment at the noted location. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:55:05.000,05 MANHATTAN,4.0,Precinct 18,1013060001.0,MANHATTAN,991662.0,215500.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75817109769819,-73.97324563258901,POINT (-73.973245632589 40.758171097698)
47,69396360,2026-06-18T01:43:24.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10457.0,2257 BASSFORD AVENUE,BASSFORD AVENUE,FLETCHER PLACE,EAST 183 STREET,FLETCHER PLACE,EAST 183 STREET,ADDRESS,BRONX,BASSFORD AVENUE,,In Progress,,,,06 BRONX,15.0,Precinct 48,2030500031.0,BRONX,1013844.0,250576.0,PHONE,Unspecified,BRONX,,,,,,,,40.854398539925,-73.8930228771263,POINT (-73.893022877126 40.854398539925)
48,69394068,2026-06-18T01:43:15.000,2026-06-18T02:05:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11436.0,119-23 143 STREET,143 STREET,119 ROAD,120 AVENUE,119 ROAD,120 AVENUE,ADDRESS,JAMAICA,143 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T02:06:01.000,12 QUEENS,28.0,Precinct 113,4120230083.0,QUEENS,1040492.0,186045.0,PHONE,Unspecified,QUEENS,,,,,,,,40.67714864187717,-73.79723524539429,POINT (-73.797235245394 40.677148641877)
49,69391960,2026-06-18T01:42:57.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,10461.0,2824 CODDINGTON AVENUE,CODDINGTON AVENUE,EAST TREMONT AVENUE,MAYFLOWER AVENUE,EAST TREMONT AVENUE,MAYFLOWER AVENUE,ADDRESS,BRONX,CODDINGTON AVENUE,,In Progress,,,,10 BRONX,13.0,Precinct 45,2053560019.0,BRONX,1030128.0,244801.0,MOBILE,Unspecified,BRONX,,,,,,,,40.8384782922578,-73.83419869965203,POINT (-73.834198699652 40.838478292258)
50,69390687,2026-06-18T01:42:32.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Club/Bar/Restaurant,11372.0,77-02 ROOSEVELT AVENUE,ROOSEVELT AVENUE,77 STREET,78 STREET,77 STREET,78 STREET,ADDRESS,JACKSON HEIGHTS,ROOSEVELT AVENUE,,In Progress,,,,04 QUEENS,25.0,Precinct 110,4014880001.0,QUEENS,1015137.0,211500.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.74714127674794,-73.88852866413835,POINT (-73.888528664138 40.747141276748)
51,69391588,2026-06-18T01:41:50.000,2026-06-18T01:55:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10457.0,2039 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST 179 STREET,EAST 180 STREET,EAST 179 STREET,EAST 180 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2026-06-18T01:56:02.000,06 BRONX,15.0,Precinct 48,2030360052.0,BRONX,1012943.0,249051.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85021584487267,-73.89628635794205,POINT (-73.896286357942 40.850215844873)
52,69399339,2026-06-18T01:41:21.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,,Street/Sidewalk,10472.0,1860 GLEASON AVENUE,GLEASON AVENUE,LELAND AVENUE,UNDERHILL AVENUE,LELAND AVENUE,UNDERHILL AVENUE,ADDRESS,BRONX,GLEASON AVENUE,,In Progress,,,,09 BRONX,18.0,Precinct 43,2037570032.0,BRONX,1022165.0,241813.0,MOBILE,Unspecified,BRONX,,,,,,,,40.830314882869104,-73.86299350821933,POINT (-73.862993508219 40.830314882869)
53,69390695,2026-06-18T01:40:57.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11209.0,237 79 STREET,79 STREET,RIDGE BOULEVARD,3 AVENUE,RIDGE BOULEVARD,3 AVENUE,ADDRESS,BROOKLYN,79 STREET,,In Progress,,,,10 BROOKLYN,47.0,Precinct 68,3059680069.0,BROOKLYN,975767.0,168421.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.628949210247846,-74.03056096297946,POINT (-74.030560962979 40.628949210248)
54,69394928,2026-06-18T01:40:39.000,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,11209.0,7901 4 AVENUE,4 AVENUE,79 STREET,80 STREET,79 STREET,80 STREET,ADDRESS,BROOKLYN,4 AVENUE,,In Progress,,,,10 BROOKLYN,47.0,Precinct 68,3059800001.0,BROOKLYN,976950.0,168005.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.62780843175836,-74.02629862257068,POINT (-74.026298622571 40.627808431758)
55,69390918,2026-06-18T01:39:38.000,,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,,Street/Sidewalk,10305.0,181 FATHER CAPODANNO BOULEVARD,FATHER CAPODANNO BOULEVARD,DOTY AVENUE,ALEX CIRCLE,DOTY AVENUE,ALEX CIRCLE,ADDRESS,STATEN ISLAND,FATHER CAPODANNO BOULEVARD,,In Progress,,,,02 STATEN ISLAND,50.0,Precinct 122,5031220120.0,STATEN ISLAND,966360.0,155028.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.59217418532547,-74.06441525020038,POINT (-74.0644152502 40.592174185325)
56,69399167,2026-06-18T01:38:41.000,,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Store/Commercial,10014.0,350 HUDSON STREET,HUDSON STREET,CHARLTON STREET,KING STREET,CHARLTON STREET,KING STREET,ADDRESS,NEW YORK,HUDSON STREET,,In Progress,,,,02 MANHATTAN,3.0,Precinct 1,1005800039.0,MANHATTAN,982234.0,204342.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72754804937303,-74.00727361282912,POINT (-74.007273612829 40.727548049373)
57,69390714,2026-06-18T01:38:12.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10011.0,8 AVENUE,8 AVENUE,8 AVENUE,WEST 20 STREET,8 AVENUE,WEST 20 STREET,INTERSECTION,,,,In Progress,,,,04 MANHATTAN,3.0,Precinct 10,,MANHATTAN,984292.0,210126.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74342393208858,-73.9998484302905,POINT (-73.99984843029 40.743423932089)
58,69390649,2026-06-18T01:38:04.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11222.0,706 HUMBOLDT STREET,HUMBOLDT STREET,NASSAU AVENUE,MOULTRIE STREET,NASSAU AVENUE,MOULTRIE STREET,ADDRESS,BROOKLYN,HUMBOLDT STREET,,In Progress,,,,01 BROOKLYN,33.0,Precinct 94,3026540044.0,BROOKLYN,999358.0,203766.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.72595439760519,-73.94549249915346,POINT (-73.945492499153 40.725954397605)
59,69396364,2026-06-18T01:37:27.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10454.0,591 EAST 137 STREET,EAST 137 STREET,ST ANNS AVENUE,CYPRESS AVENUE,ST ANNS AVENUE,CYPRESS AVENUE,ADDRESS,BRONX,EAST 137 STREET,,In Progress,,,,01 BRONX,8.0,Precinct 40,2025500070.0,BRONX,1007152.0,232879.0,PHONE,Unspecified,BRONX,,,,,,,,40.80584526426042,-73.9172736820278,POINT (-73.917273682028 40.80584526426)
60,69390707,2026-06-18T01:36:53.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11102.0,3-10 ASTORIA BOULEVARD,ASTORIA BOULEVARD,DEAD END,8 STREET,DEAD END,8 STREET,ADDRESS,ASTORIA,ASTORIA BOULEVARD,,In Progress,,,,01 QUEENS,22.0,Precinct 114,4004900101.0,QUEENS,1002600.0,220913.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.773012443602894,-73.93374904290229,POINT (-73.933749042902 40.773012443603)
61,69392144,2026-06-18T01:36:52.000,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,11203.0,298 EAST 53 STREET,EAST 53 STREET,LINDEN BOULEVARD,CHURCH AVENUE,LINDEN BOULEVARD,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST 53 STREET,,In Progress,,,,17 BROOKLYN,41.0,Precinct 67,3046780030.0,BROOKLYN,1004348.0,177089.0,PHONE,Unspecified,BROOKLYN,SUV,,,,,,,40.65272226733397,-73.92756888393815,POINT (-73.927568883938 40.652722267334)
62,69392072,2026-06-18T01:36:30.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11419.0,120-06 97 AVENUE,97 AVENUE,120 STREET,121 STREET,120 STREET,121 STREET,ADDRESS,SOUTH RICHMOND HILL,97 AVENUE,,In Progress,,,,09 QUEENS,29.0,Precinct 102,4094600001.0,QUEENS,1032681.0,191264.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.69151975760269,-73.82535802165621,POINT (-73.825358021656 40.691519757603)
63,69400367,2026-06-18T01:36:02.000,,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,,Street/Sidewalk,11210.0,2401 FARRAGUT ROAD,FARRAGUT ROAD,EAST 24 STREET,BEDFORD AVENUE,EAST 24 STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,FARRAGUT ROAD,,In Progress,,,,14 BROOKLYN,45.0,Precinct 70,3052240002.0,BROOKLYN,996950.0,170895.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6357347735045,-73.95424216606646,POINT (-73.954242166066 40.635734773505)
64,69396497,2026-06-18T01:35:14.000,,NYPD,New York City Police Department,Encampment,,,Street/Sidewalk,10007.0,27 BARCLAY STREET,BARCLAY STREET,BROADWAY,CHURCH STREET,BROADWAY,CHURCH STREET,ADDRESS,NEW YORK,BARCLAY STREET,,In Progress,,,,01 MANHATTAN,1.0,Precinct 1,1001237502.0,MANHATTAN,981752.0,198833.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71242704849912,-74.00901059674217,POINT (-74.009010596742 40.712427048499)
65,69390557,2026-06-18T01:35:13.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11209.0,135 96 STREET,96 STREET,SHORE ROAD,MARINE AVENUE,SHORE ROAD,MARINE AVENUE,ADDRESS,BROOKLYN,96 STREET,,In Progress,,,,10 BROOKLYN,47.0,Precinct 68,3061200043.0,BROOKLYN,973962.0,163774.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61619225482597,-74.03705659592315,POINT (-74.037056595923 40.616192254826)
66,69394921,2026-06-18T01:34:41.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11101.0,38-40 10 STREET,10 STREET,38 AVENUE,40 AVENUE,38 AVENUE,40 AVENUE,ADDRESS,LONG ISLAND CITY,10 STREET,,In Progress,,,,01 QUEENS,26.0,Precinct 114,4004750051.0,QUEENS,999961.0,215391.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.75786106858715,-73.94328980939237,POINT (-73.943289809392 40.757861068587)
67,69392109,2026-06-18T01:34:14.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10451.0,929 COURTLANDT AVENUE,COURTLANDT AVENUE,EAST 162 STREET,EAST 163 STREET,EAST 162 STREET,EAST 163 STREET,ADDRESS,BRONX,COURTLANDT AVENUE,,In Progress,,,,03 BRONX,16.0,Precinct 42,2024090096.0,BRONX,1007992.0,240061.0,ONLINE,Unspecified,BRONX,,,,,,,,40.82555561649529,-73.91421404014056,POINT (-73.914214040141 40.825555616495)
68,69397683,2026-06-18T01:33:53.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,,Store/Commercial,11433.0,173-67 106 AVENUE,106 AVENUE,RUSCOE STREET,177 STREET,RUSCOE STREET,177 STREET,ADDRESS,JAMAICA,106 AVENUE,,In Progress,,,,12 QUEENS,27.0,Precinct 103,4102350347.0,QUEENS,1044849.0,195362.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.702692828566434,-73.78144355992397,POINT (-73.781443559924 40.702692828566)
69,69390697,2026-06-18T01:32:39.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11355.0,43-32 KISSENA BOULEVARD,KISSENA BOULEVARD,ASH AVENUE,BEECH AVENUE,ASH AVENUE,BEECH AVENUE,ADDRESS,FLUSHING,KISSENA BOULEVARD,,In Progress,,,,07 QUEENS,20.0,Precinct 109,4051370084.0,QUEENS,1033039.0,214316.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75478982067156,-73.82389996871022,POINT (-73.82389996871 40.754789820672)
70,69397536,2026-06-18T01:32:03.000,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11101.0,38-40 10 STREET,10 STREET,38 AVENUE,40 AVENUE,38 AVENUE,40 AVENUE,ADDRESS,LONG ISLAND CITY,10 STREET,,In Progress,,,,01 QUEENS,26.0,Precinct 114,4004750051.0,QUEENS,999961.0,215391.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.75786106858715,-73.94328980939237,POINT (-73.943289809392 40.757861068587)
71,69396239,2026-06-18T01:31:45.000,,DPR,Department of Parks and Recreation,Illegal Tree Damage,Branches Damaged,,Street,11214.0,1691 84 STREET,84 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,ADDRESS,BROOKLYN,84 STREET,,In Progress,,,,11 BROOKLYN,38.0,Precinct 62,3063120043.0,BROOKLYN,983152.0,161610.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.610258426038335,-74.00395456109433,POINT (-74.003954561094 40.610258426038)
72,69394809,2026-06-18T01:30:46.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,10301.0,8 SCRIBNER AVENUE,SCRIBNER AVENUE,WESTERVELT AVENUE,BISMARK AVENUE,WESTERVELT AVENUE,BISMARK AVENUE,ADDRESS,STATEN ISLAND,SCRIBNER AVENUE,,In Progress,,,,01 STATEN ISLAND,49.0,Precinct 120,5000360078.0,STATEN ISLAND,961404.0,171898.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.63846743545992,-74.08231703858692,POINT (-74.082317038587 40.63846743546)
73,69396196,2026-06-18T01:30:25.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,10467.0,3254 DECATUR AVENUE,DECATUR AVENUE,EAST 207 STREET,EAST 209 STREET,EAST 207 STREET,EAST 209 STREET,ADDRESS,BRONX,DECATUR AVENUE,,In Progress,,,,07 BRONX,11.0,Precinct 52,2033550009.0,BRONX,1018993.0,258245.0,PHONE,Unspecified,BRONX,,,,,,,,40.87542883828428,-73.87437040999829,POINT (-73.874370409998 40.875428838284)
74,69390240,2026-06-18T01:30:06.000,2026-06-18T01:56:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10474.0,856 FAILE STREET,FAILE STREET,GILBERT PLACE,SENECA AVENUE,GILBERT PLACE,SENECA AVENUE,ADDRESS,BRONX,FAILE STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:56:43.000,02 BRONX,17.0,Precinct 41,2027620093.0,BRONX,1015384.0,237491.0,ONLINE,Unspecified,BRONX,,,,,,,,40.81847873666464,-73.88751679068321,POINT (-73.887516790683 40.818478736665)
75,69397694,2026-06-18T01:29:16.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11355.0,44-15 COLDEN STREET,COLDEN STREET,ELDER AVENUE,45 AVENUE,ELDER AVENUE,45 AVENUE,ADDRESS,FLUSHING,COLDEN STREET,,In Progress,,,,07 QUEENS,20.0,Precinct 109,4051450024.0,QUEENS,1033015.0,213138.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75155664830534,-73.8239951376963,POINT (-73.823995137696 40.751556648305)
76,69395081,2026-06-18T01:28:56.000,,DHS,Department of Homeless Services,Encampment,,,Residential Building/House,10010.0,77 WEST 24 STREET,WEST 24 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST 24 STREET,,In Progress,,,,05 MANHATTAN,3.0,Precinct 13,1008260001.0,MANHATTAN,986487.0,210121.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.743409925508026,-73.99192711025366,POINT (-73.991927110254 40.743409925508)
77,69392255,2026-06-18T01:28:56.000,2026-06-18T01:38:16.000,NYPD,New York City Police Department,Encampment,,,Residential Building/House,10010.0,77 WEST 24 STREET,WEST 24 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST 24 STREET,,Closed,,"The New York City Police Department responded to the complaint and observed an encampment at the noted location. The complaint has been referred to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your service request with more information. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:38:19.000,05 MANHATTAN,3.0,Precinct 13,1008260001.0,MANHATTAN,986487.0,210121.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.743409925508026,-73.99192711025366,POINT (-73.991927110254 40.743409925508)
78,69397194,2026-06-18T01:28:12.000,2026-06-18T01:34:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,,Residential Building/House,10012.0,144 SULLIVAN STREET,SULLIVAN STREET,PRINCE STREET,WEST HOUSTON STREET,PRINCE STREET,WEST HOUSTON STREET,ADDRESS,NEW YORK,SULLIVAN STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:34:46.000,02 MANHATTAN,1.0,Precinct 1,1005180036.0,MANHATTAN,983718.0,204153.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72702950414725,-74.00191941067013,POINT (-74.00191941067 40.727029504147)
79,69394808,2026-06-18T01:27:56.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11368.0,58-14 GRANGER STREET,GRANGER STREET,OTIS AVENUE,WESTSIDE AVENUE,OTIS AVENUE,WESTSIDE AVENUE,ADDRESS,CORONA,GRANGER STREET,,In Progress,,,,04 QUEENS,21.0,Precinct 110,4019570013.0,QUEENS,1024473.0,208341.0,PHONE,Unspecified,QUEENS,,,,,,,,40.73843308468829,-73.85485393930934,POINT (-73.854853939309 40.738433084688)
80,69393580,2026-06-18T01:27:33.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11373.0,40-10 77 STREET,77 STREET,ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,ADDRESS,ELMHURST,77 STREET,,In Progress,,,,04 QUEENS,25.0,Precinct 110,4014870011.0,QUEENS,1015112.0,211365.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.74677082323437,-73.88861950866257,POINT (-73.888619508663 40.746770823234)
81,69393578,2026-06-18T01:27:18.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11237.0,215 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,JEFFERSON STREET,TROUTMAN STREET,JEFFERSON STREET,TROUTMAN STREET,ADDRESS,BROOKLYN,KNICKERBOCKER AVENUE,,In Progress,,,,04 BROOKLYN,34.0,Precinct 83,3031750001.0,BROOKLYN,1004699.0,195520.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70331037137351,-73.92624799196389,POINT (-73.926247991964 40.703310371374)
82,69397647,2026-06-18T01:26:38.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11377.0,50-46 43 STREET,43 STREET,CELTIC AVENUE,51 AVENUE,CELTIC AVENUE,51 AVENUE,ADDRESS,WOODSIDE,43 STREET,,In Progress,,,,02 QUEENS,26.0,Precinct 108,4001800065.0,QUEENS,1005612.0,207566.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.73637157019278,-73.92291690825512,POINT (-73.922916908255 40.736371570193)
